9,-0.533525,-2.609776,1.200000,0.650664,-1.059257,-1.424891,1.627989,-0.644468,-0.853585,1.540589,-0.348899,-0.331746,1.494086,0.217177,-0.251861,1.485066,0.566453,-0.679818,1.618585,1.188928,-1.097442,1.936082,3.050027,-0.975090,-3.218480,3.634975,-1.148106,10.772756,-20.764530,6.903990,3.451504,-1.515174,3.201225,-4.533850,2.724151,-1.021671,1.651898
9,-0.511445,-2.597758,1.200000,0.638031,-1.059257,-1.424891,1.627989,-0.644468,-0.853585,1.540589,-0.348899,-0.331746,1.494086,0.217177,-0.251861,1.485066,0.566453,-0.679818,1.618585,1.188928,-1.097442,1.936082,3.050027,-0.975090,-3.218480,3.634975,-1.148106,10.772756,-20.764530,6.903990,3.451504,-1.515174,3.201225,-4.533850,2.724151,-1.021671,1.651898
10,-2.410665,-1.428788,1.200000,0.560857,-1.180889,-1.165239,1.653138,-0.616153,-0.718086,1.538376,-0.286615,-0.282570,1.472316,0.162899,-0.227896,1.436065,0.458982,-0.557719,1.458309,1.005778,-0.794647,1.500256,0.786772,4.772417,-8.686210,5.583458,-1.315122,11.400141,-21.435100,8.120116,2.338216,-1.228439,0.559988,-1.498697,1.919279,-1.150731,1.680729
10,-2.414619,-1.412869,1.200000,0.585020,-1.180889,-1.165239,1.653138,-0.616153,-0.718086,1.538376,-0.286615,-0.282570,1.472316,0.162899,-0.227896,1.436065,0.458982,-0.557719,1.458309,1.005778,-0.794647,1.500256,0.786772,4.772417,-8.686210,5.583458,-1.315122,11.400141,-21.435100,8.120116,2.338216,-1.228439,0.559988,-1.498697,1.919279,-1.150731,1.680729
10,-2.413641,-1.432945,1.200000,0.610673,-1.180889,-1.165239,1.653138,-0.616153,-0.718086,1.538376,-0.286615,-0.282570,1.472316,0.162899,-0.227896,1.436065,0.458982,-0.557719,1.458309,1.005778,-0.794647,1.500256,0.786772,4.772417,-8.686210,5.583458,-1.315122,11.400141,-21.435100,8.120116,2.338216,-1.228439,0.559988,-1.498697,1.919279,-1.150731,1.680729
10,-2.407060,-1.424331,1.200000,0.564255,-1.180889,-1.165239,1.653138,-0.616153,-0.718086,1.538376,-0.286615,-0.282570,1.472316,0.162899,-0.227896,1.436065,0.458982,-0.557719,1.458309,1.005778,-0.794647,1.500256,0.786772,4.772417,-8.686210,5.583458,-1.315122,11.400141,-21.435100,8.120116,2.338216,-1.228439,0.559988,-1.498697,1.919279,-1.150731,1.680729
10,-2.427062,-1.406133,1.200000,0.560629,-1.180889,-1.165239,1.653138,-0.616153,-0.718086,1.538376,-0.286615,-0.282570,1.472316,0.162899,-0.227896,1.436065,0.458982,-0.557719,1.458309,1.005778,-0.794647,1.500256,0.786772,4.772417,-8.686210,5.583458,-1.315122,11.400141,-21.435100,8.120116,2.338216,-1.228439,0.559988,-1.498697,1.919279,-1.150731,1.680729
11,-2.286815,-0.656615,1.200000,0.373169,-1.143757,-0.612300,1.408458,-0.585581,-0.449178,1.457360,-0.256067,-0.235557,1.488397,0.263072,-0.184392,1.414133,0.621782,-0.329079,1.349475,1.260360,-0.371453,1.293715,0.874393,4.892572,-8.587494,5.513063,-1.276294,8.104353,-15.532013,7.470106,0.227571,-0.622419,0.964250,-1.578985,0.126292,0.376181,1.398998
11,-2.287584,-0.667198,1.200000,0.399113,-1.143757,-0.612300,1.408458,-0.585581,-0.449178,1.457360,-0.256067,-0.235557,1.488397,0.263072,-0.184392,1.414133,0.621782,-0.329079,1.349475,1.260360,-0.371453,1.293715,0.874393,4.892572,-8.587494,5.513063,-1.276294,8.104353,-15.532013,7.470106,0.227571,-0.622419,0.964250,-1.578985,0.126292,0.376181,1.398998
11,-2.287767,-0.665532,1.200000,0.363482,-1.143757,-0.612300,1.408458,-0.585581,-0.449178,1.457360,-0.256067,-0.235557,1.488397,0.263072,-0.184392,1.414133,0.621782,-0.329079,1.349475,1.260360,-0.371453,1.293715,0.874393,4.892572,-8.587494,5.513063,-1.276294,8.104353,-15.532013,7.470106,0.227571,-0.622419,0.964250,-1.578985,0.126292,0.376181,1.398998
11,-2.286368,-0.669431,1.200000,0.344005,-1.143757,-0.612300,1.408458,-0.585581,-0.449178,1.457360,-0.256067,-0.235557,1.488397,0.263072,-0.184392,1.414133,0.621782,-0.329079,1.349475,1.260360,-0.371453,1.293715,0.874393,4.892572,-8.587494,5.513063,-1.276294,8.104353,-15.532013,7.470106,0.227571,-0.622419,0.964250,-1.578985,0.126292,0.376181,1.398998
11,-2.281485,-0.666109,1.200000,0.384384,-1.143757,-0.612300,1.408458,-0.585581,-0.449178,1.457360,-0.256067,-0.235557,1.488397,0.263072,-0.184392,1.414133,0.621782,-0.329079,1.349475,1.260360,-0.371453,1.293715,0.874393,4.892572,-8.587494,5.513063,-1.276294,8.104353,-15.532013,7.470106,0.227571,-0.622419,0.964250,-1.578985,0.126292,0.376181,1.398998
13,-2.408743,1.000368,1.200000,0.655519,-0.885372,-1.729973,1.903915,-0.573257,-1.032137,1.704497,-0.342100,-0.398529,1.551981,0.211779,-0.306658,1.443797,0.597873,-0.824215,1.535544,1.265948,-1.324820,1.695082,2.935583,-1.131224,-2.110149,2.685874,-0.951184,13.060528,-25.060849,8.202374,4.250266,-1.840969,-0.247821,0.768436,0.909736,-1.643525,1.944422
13,-2.423039,0.995175,1.200000,0.652582,-0.885372,-1.729973,1.903915,-0.573257,-1.032137,1.704497,-0.342100,-0.398529,1.551981,0.211779,-0.306658,1.443797,0.597873,-0.824215,1.535544,1.265948,-1.324820,1.695082,2.935583,-1.131224,-2.110149,2.685874,-0.951184,13.060528,-25.060849,8.202374,4.250266,-1.840969,-0.247821,0.768436,0.909736,-1.643525,1.944422
13,-2.404818,1.003793,1.200000,0.675847,-0.885372,-1.729973,1.903915,-0.573257,-1.032137,1.704497,-0.342100,-0.398529,1.551981,0.211779,-0.306658,1.443797,0.597873,-0.824215,1.535544,1.265948,-1.324820,1.695082,2.935583,-1.131224,-2.110149,2.685874,-0.951184,13.060528,-25.060849,8.202374,4.250266,-1.840969,-0.247821,0.768436,0.909736,-1.643525,1.944422
13,-2.396355,0.999306,1.200000,0.636113,-0.885372,-1.729973,1.903915,-0.573257,-1.032137,1.704497,-0.342100,-0.398529,1.551981,0.211779,-0.306658,1.443797,0.597873,-0.824215,1.535544,1.265948,-1.324820,1.695082,2.935583,-1.131224,-2.110149,2.685874,-0.951184,13.060528,-25.060849,8.202374,4.250266,-1.840969,-0.247821,0.768436,0.909736,-1.643525,1.944422
13,-2.402989,1.001873,1.200000,0.675684,-0.885372,-1.729973,1.903915,-0.573257,-1.032137,1.704497,-0.342100,-0.398529,1.551981,0.211779,-0.306658,1.443797,0.597873,-0.824215,1.535544,1.265948,-1.324820,1.695082,2.935583,-1.131224,-2.110149,2.685874,-0.951184,13.060528,-25.060849,8.202374,4.250266,-1.840969,-0.247821,0.768436,0.909736,-1.643525,1.944422
14,-2.213443,0.071694,1.200000,0.369713,-1.105190,-0.283631,1.249607,-0.572023,-0.280361,1.332098,-0.260586,-0.152176,1.422635,0.226513,-0.180585,1.402378,0.575246,-0.346808,1.311905,1.201530,-0.416519,1.250954,0.885832,4.748892,-8.336106,5.288447,-1.232266,8.970409,-18.311779,10.639693,-1.447248,-0.253817,3.138693,-5.996925,2.579686,0.286800,1.240917
14,-2.209607,0.055524,1.200000,0.374255,-1.105190,-0.283631,1.249607,-0.572023,-0.280361,1.332098,-0.260586,-0.152176,1.422635,0.226513,-0.180585,1.402378,0.575246,-0.346808,1.311905,1.201530,-0.416519,1.250954,0.885832,4.748892,-8.336106,5.288447,-1.232266,8.970409,-18.311779,10.639693,-1.447248,-0.253817,3.138693,-5.996925,2.579686,0.286800,1.240917
